standard,lemma,postag
no,no,d-x
honesty,honesty,n1
in,in,acp-p
such,such,d
dealing,deal,n1_vg
unless,unless,cs
a,a,d
woman,woman,n1
should,shall,vmd
be,be,vvi
made,make,vvn
an,a,d
ass,ass,n1
and,and,cc
a,a,d
beast,beast,n1
to,to,acp-cs
bear,bear,vvi
every,every,d
knave's,knave,n1g
wrong,wrong,j
Yonder,yonder,av_d
he,he,pns
comes,come,vvz
and,and,cc
that,that,d
arrant,arrant,j
malmsey-nose,malmsey-nose,n1
knave,knave,n1
Bardolph,Bardolph,n1-nn
with,with,acp-p
him,he,pno
Do,do,vvb
your,your,po
offices,office,n2
do,do,vvb
your,your,po
offices,office,n2
Master,master,n1
Fang,Fang,n1-nn
and,and,cc
Master,master,n1
Snare,Snare,n1-nn
do,do,vvb
me,i,pno
do,do,vvb
me,i,pno
do,do,vvb
me,i,pno
your,your,po
offices,office,n2
Enter,,
Sir,,
John,,
Falstaff,,
and,,
Bardolph,,
and,,
the,,
Page,,
FALSTAFF,,
How,how,crq-cs
now,now,av
whose,who,crq-qg
mare's,mere|be,n1|vvz
dead,dead,j
What's,what|be,crq-q|vvz
the,the,d
matter,matter,n1
FANG,,
Sir,sir,n1
John,John,n1-nn
I,i,pns
arrest,arrest,vvb
you,you,pn
at,at,acp-p
the,the,d
suit,suit,n1
of,of,acp-p
Mistress,mistress,n1
Quickly,quick,av_j
FALSTAFF,,
Away,away,av
varlets,varlet,n2
Draw,draw,vvb
Bardolph,Bardolph,n1-nn
Cut,cut,vvb
me,i,pno
off,off,acp-p
the,the,d
villain's,villain,n1g
head,head,n1
Throw,throw,vvb
the,the,d
quean,quean,n1
in,in,acp-p
the,the,d
channel,channel,n1
They,,
draw,,
HOSTESS,,
Throw,throw,vvb
me,i,pno
in,in,acp-p
the,the,d
channel,channel,n1
I'll,i|will,pns|vmb
throw,throw,vvi
thee,thou,pno
in,in,acp-p
the,the,d
channel,channel,n1
Wilt,will,vm2
thou,thou,pns
wilt,will,vm2
thou,thou,pns
thou,thou,pns
bastardly,bastardly,j
rogue,rogue,n1
Murder,murder,n1
murder,murder,n1
Ah,ah,uh
thou,thou,pns
honeysuckle,honeysuckle,n1
villain,villain,n1
wilt,will,vm2
thou,thou,pns
kill,kill,vvi
God's,God,n1g-nn
officers,officer,n2
and,and,cc
the,the,d
King's,king,n1g
Ah,ah,uh
thou,thou,pns
honeyseed,honeyseed,n1
rogue,rogue,n1
thou,thou,pns
art,be,vv2
a,a,d
honeyseed,honeyseed,n1
a,a,d
man-queller,man-queller,n1
and,and,cc
a,a,d
woman-queller,woman-queller,n1
FALSTAFF,,
Keep,keep,vvb
them,they,pno
off,off,acp-av
Bardolph,Bardolph,n1-nn
OFFICERS,,
A,a,d
rescue,rescue,n1
a,a,d
rescue,rescue,n1
HOSTESS,,
Good,good,j
people,people,n1
bring,bring,vvb
a,a,d
rescue,rescue,n1
or,or,cc
two,two,crd
Thou,thou,pns
wot,will,vm2
wot,will,vm2
thou,thou,pns
Thou,thou,pns
wot,will,vm2
wot,will,vm2
ta,ta,uh
Do,do,vvb
do,do,vvb
thou,thou,pns
rogue,rogue,n1
Do,do,vvb
thou,thou,pns
hempseed,hempseed,n1
PAGE,,
Away,away,av
you,you,pn
scullion,scullion,n1
you,you,pn
rampallian,rampallian,n1
you,you,pn
fustilarian,fustilarian,j
I'll,i|will,pns|vmb
tickle,tickle,vvi
your,your,po
catastrophe,catastrophe,n1
Enter,,
Lord,,
Chief,,
Justice,,
and,,
his,,
Men,,
CHIEF,,
JUSTICE,,
What,what,crq-q
is,be,vvz
the,the,d
matter,matter,n1
Keep,keep,vvb
the,the,d
peace,peace,n1
here,here,av
ho,ho,uh
HOSTESS,,
Good,good,j
my,my,po
lord,lord,n1
be,be,vvb
good,good,j
to,to,acp-p
me,i,pno
I,i,pns
beseech,beseech,vvb
you,you,pn
stand,stand,vvb
to,to,acp-p
me,i,pno
CHIEF,,
JUSTICE,,
How,how,crq-cs
now,now,av
Sir,sir,n1
John,John,n1-nn
What,what,crq-q
are,be,vvb
you,you,pn
brawling,brawl,vvg
here,here,av
Doth,do,vvz
this,this,d
become,become,vvi
your,your,po
place,place,n1
your,your,po
time,time,n1
and,and,cc
business,business,n1
You,you,pn
should,shall,vmd
have,have,vvi
been,be,vvn
well,well,av
on,on,acp-p
your,your,po
way,way,n1
to,to,acp-p
York,York,n1-nn
Stand,stand,vvb
from,from,acp-p
him,he,pno
fellow,fellow,n1
Wherefore,wherefore,crq-q
hang'st,hang,vv2
thou,thou,pns
upon,upon,acp-p
him,he,pno
HOSTESS,,
O,oh,uh
my,my,po
most,most,av-s_d
worshipful,worshipful,j
lord,lord,n1
an,an,cs
't,it,pn
please,please,vvb
your,your,po
Grace,grace,n1
I,i,pns
am,be,vvm
a,a,d
poor,poor,j
widow,widow,n1
of,of,acp-p
Eastcheap,Eastcheap,n1-nn
and,and,cc
he,he,pns
is,be,vvz
arrested,arrest,vvn
at,at,acp-p
my,my,po
suit,suit,n1
CHIEF,,
JUSTICE,,
For,for,acp-p
what,what,crq-q
sum,sum,n1
HOSTESS,,
It,it,pn
is,be,vvz
more,more,d-c
than,than,cs
for,for,acp-p
some,some,d
my,my,po
lord,lord,n1
it,it,pn
is,be,vvz
for,for,acp-p
all,all,d
I,i,pns
have,have,vvb
He,he,pns
hath,have,vvz
eaten,eat,vvn
me,i,pno
out,out,av
of,of,acp-p
house,house,n1
and,and,cc
home,home,n1
He,he,pns
hath,have,vvz
put,put,vvn
all,all,d
my,my,po
substance,substance,n1
into,into,acp-p
that,that,d
fat,fat,j
belly,belly,n1
of,of,acp-p
his,he,png
To,,
Falstaff,,
But,but,acp-cc
I,i,pns
will,will,vmb
have,have,vvi
some,some,d
of,of,acp-p
it,it,pn
out,out,av
again,again,av
or,or,cc
I,i,pns
will,will,vmb
ride,ride,vvi
thee,thou,pno
o',of,acp-p
nights,night,n2
like,like,acp-p
the,the,d
mare,mare,n1
FALSTAFF,,
I,i,pns
think,think,vvb
I,i,pns
am,be,vvm
as,as,acp-av
like,like,j
to,to,acp-cs
ride,ride,vvi
the,the,d
mare,mare,n1
if,if,cs
I,i,pns
have,have,vvb
any,any,d
vantage,vantage,n1
of,of,acp-p
ground,ground,n1
to,to,acp-cs
get,get,vvi
up,up,acp-av
CHIEF,,
JUSTICE,,
How,how,crq-q
comes,come,vvz
this,this,d
Sir,sir,n1
John,John,n1-nn
Fie,fie,uh
what,what,crq-q
man,man,n1
of,of,acp-p
good,good,j
temper,temper,n1
would,will,vmd
endure,endure,vvi
this,this,d
tempest,tempest,n1
of,of,acp-p
exclamation,exclamation,n1
Are,be,vvb
you,you,pn
not,not,xx
ashamed,ashamed,j
to,to,acp-cs
enforce,enforce,vvi
a,a,d
poor,poor,j
widow,widow,n1
to,to,acp-cs
so,so,av
rough,rough,j
a,a,d
course,course,n1
to,to,acp-cs
come,come,vvi
by,by,acp-p
her,her,po
own,own,d
FALSTAFF,,
What,what,crq-q
is,be,vvz
the,the,d
gross,gross,j
sum,sum,n1
that,that,cs
I,i,pns
owe,owe,vvb
thee,thou,pno
HOSTESS,,
Marry,marry,uh
if,if,cs
thou,thou,pns
wert,be,vvd2
an,a,d
honest,honest,j
man,man,n1
thyself,thyself,px
and,and,cc
the,the,d
money,money,n1
too,too,av
Thou,thou,pns
didst,do,vvd2
swear,swear,vvi
to,to,acp-p
me,i,pno
upon,upon,acp-p
a,a,d
parcel-gilt,parcel-gilt,j
goblet,goblet,n1
sitting,sit,vvg
in,in,acp-p
my,my,po
Dolphin,dolphin,n1
chamber,chamber,n1
at,at,acp-p
the,the,d
round,round,j
table,table,n1
by,by,acp-p
a,a,d
sea-coal,sea-coal,n1
fire,fire,n1
upon,upon,acp-p
Wednesday,Wednesday,n1-nn
in,in,acp-p
Wheeson,Whitsun,n1-nn
week,week,n1
when,when,crq-cs
the,the,d
Prince,prince,n1
broke,break,vvd
thy,thy,po
head,head,n1
for,for,acp-p
liking,like,vvg
his,his,po
father,father,n1
to,to,acp-p
a,a,d
singing-man,singing-man,n1
of,of,acp-p
Windsor,Windsor,n1-nn
thou,thou,pns
didst,do,vvd2
swear,swear,vvi
to,to,acp-p
me,i,pno
then,then,av
as,as,acp-cs
I,i,pns
was,be,vvd
washing,wash,vvg
thy,thy,po
wound,wound,n1
to,to,acp-cs
marry,marry,vvi
me,i,pno
and,and,cc
make,make,vvi
me,i,pno
my,my,po
lady,lady,n1
thy,thy,po
wife,wife,n1
Canst,can,vm2
thou,thou,pns
deny,deny,vvi
it,it,pn
Did,do,vvd
not,not,xx
Goodwife,goodwife,n1
Keech,keech,n1
the,the,d
butcher's,butcher,n1g
wife,wife,n1
come,come,vvb
in,in,acp-p
then,then,av
and,and,cc
call,call,vvb
me,i,pno
Gossip,gossip,n1
Quickly,quick,av_j
coming,come,vvg
in,in,acp-p
to,to,acp-cs
borrow,borrow,vvi
a,a,d
mess,mess,n1
of,of,acp-p
vinegar,vinegar,n1
telling,tell,vvg
us,we,pno
she,she,pns
had,have,vvd
a,a,d
good,good,j
dish,dish,n1
of,of,acp-p
prawns,prawn,n2
whereby,whereby,crq-cs
thou,thou,pns
didst,do,vvd2
desire,desire,vvi
to,to,acp-cs
eat,eat,vvi
some,some,d
whereby,whereby,crq-cs
I,i,pns
told,tell,vvd
thee,thou,pno
they,they,pns
were,be,vvd
ill,ill,j
for,for,acp-p
a,a,d
green,green,j
wound,wound,n1
And,and,cc
didst,do,vvd2
thou,thou,pns
not,not,xx
when,when,crq-cs
she,she,pns
was,be,vvd
gone,go,vvn
downstairs,stair,n2
desire,desire,vvb
me,i,pno
to,to,acp-cs
be,be,vvi
no,no,av-x_d
more,more,av-c_d
so,so,av
familiarity,familiarity,n1
with,with,acp-p
such,such,d
poor,poor,j
people,people,n1
saying,say,vvg
that,that,cs
ere,ere,acp-cs
long,long,av_j
they,they,pns
should,shall,vmd
call,call,vvi
me,i,pno
madam,madam,n1
And,and,cc
didst,do,vvd2
thou,thou,pns
not,not,xx
kiss,kiss,vvi
me,i,pno
and,and,cc
bid,bid,vvb
me,i,pno
fetch,fetch,vvi
thee,thou,pno
thirty,thirty,crd
shillings,shilling,n2
I,i,pns
put,put,vvb
thee,thou,pno
now,now,av
to,to,acp-p
thy,thy,po
book-oath,book-oath,n1
Deny,deny,vvb
it,it,pn
if,if,cs
thou,thou,pns
canst,can,vm2
FALSTAFF,,
My,my,po
lord,lord,n1
this,this,d
is,be,vvz
a,a,d
poor,poor,j
mad,mad,j
soul,soul,n1
and,and,cc
she,she,pns
says,say,vvz
up,up,acp-av
and,and,cc
down,down,acp-av
the,the,d
town,town,n1
that,that,cs
her,her,po
eldest,elder,j-s
son,son,n1
is,be,vvz
like,like,acp-p
you,you,pn
She,she,pns
hath,have,vvz
been,be,vvn
in,in,acp-p
good,good,j
case,case,n1
and,and,cc
the,the,d
truth,truth,n1
is,be,vvz
poverty,poverty,n1
hath,have,vvz
distracted,distract,vvn
her,she,pno
But,but,acp-cc
for,for,acp-p
these,these,d
foolish,foolish,j
officers,officer,n2
I,i,pns
beseech,beseech,vvb
you,you,pn
I,i,pns
may,may,vmb
have,have,vvi
redress,redress,n1
against,against,acp-p
them,they,pno
CHIEF,,
JUSTICE,,
Sir,sir,n1
John,John,n1-nn
Sir,sir,n1
John,John,n1-nn
I,i,pns
am,be,vvm
well,well,av
acquainted,acquaint,vvn
with,with,acp-p
your,your,po
manner,manner,n1
of,of,acp-p
wrenching,wrench,vvg
the,the,d
true,true,j
cause,cause,n1
the,the,d
false,false,j
way,way,n1
It,it,pn
is,be,vvz
not,not,xx
a,a,d
confident,confident,j
brow,brow,n1
nor,nor,cc-x
the,the,d
throng,throng,n1
of,of,acp-p
words,word,n2
that,that,cs
come,come,vvb
with,with,acp-p
such,such,d
more,more,d-c
than,than,cs
impudent,impudent,j
sauciness,sauciness,n1
from,from,acp-p
you,you,pn
can,can,vmb
thrust,thrust,vvi
me,i,pno
from,from,acp-p
a,a,d
level,level,j
consideration,consideration,n1
You,you,pn
have,have,vvb
as,as,acp-cs
it,it,pn
appears,appear,vvz
to,to,acp-p
me,i,pno
practiced,practise,vvn
upon,upon,acp-p
the,the,d
easy-yielding,easy-yielding,j
spirit,spirit,n1
of,of,acp-p
this,this,d
woman,woman,n1
and,and,cc
made,make,vvd
her,she,pno
serve,serve,vvi
your,your,po
uses,use,n2
both,both,av_d
in,in,acp-p
purse,purse,n1
and,and,cc
in,in,acp-p
person,person,n1
HOSTESS,,
Yea,yea,uh
in,in,acp-p
truth,truth,n1
my,my,po
lord,lord,n1
CHIEF,,
JUSTICE,,
Pray,pray,vvb
thee,thou,pno
peace,peace,n1
Pay,pay,vvb
her,she,pno
the,the,d
debt,debt,n1
you,you,pn
owe,owe,vvb
her,she,pno
and,and,cc
unpay,unpay,vvd
the,the,d
villainy,villainy,n1
you,you,pn
have,have,vvb
done,do,vvn
with,with,acp-p
her,she,pno
The,the,d
one,one,pi
you,you,pn
may,may,vmb
do,do,vvi
with,with,acp-p
sterling,sterling,j
money,money,n1
and,and,cc
the,the,d
other,other,pi_d
with,with,acp-p
current,current,j
repentance,repentance,n1
FALSTAFF,,
My,my,po
lord,lord,n1
I,i,pns
will,will,vmb
not,not,xx
undergo,undergo,vvi
this,this,d
sneap,sneap,n1
without,without,acp-p
reply,reply,n1
You,you,pn
call,call,vvb
honorable,honourable,j
boldness,boldness,n1
impudent,impudent,j
sauciness,sauciness,n1
If,if,cs
a,a,d
man,man,n1
will,will,vmb
make,make,vvi
curtsy,curtsy,n1
and,and,cc
say,say,vvi
nothing,nothing,pi-x
he,he,pns
is,be,vvz
virtuous,virtuous,j
No,no,uh-x
my,my,po
lord,lord,n1
my,my,po
humble,humble,j
duty,duty,n1
remembered,remember,vvd
I,i,pns
will,will,vmb
not,not,xx
be,be,vvi
your,your,po
suitor,suitor,n1
I,i,pns
say,say,vvb
to,to,acp-p
you,you,pn
I,i,pns
do,do,vvb
desire,desire,vvi
deliverance,deliverance,n1
from,from,acp-p
these,these,d
officers,officer,n2
being,be,vvg
upon,upon,acp-p
hasty,hasty,j
employment,employment,n1
in,in,acp-p
the,the,d
King's,king,n1g
affairs,affair,n2
CHIEF,,
JUSTICE,,
You,you,pn
speak,speak,vvb
as,as,acp-p
having,have,vvg
power,power,n1
to,to,acp-cs
do,do,vvi
wrong,wrong,n1_j
but,but,acp-cc
answer,answer,vvb
in,in,acp-p
th',the,d
effect,effect,n1
of,of,acp-p
your,your,po
reputation,reputation,n1
and,and,cc
satisfy,satisfy,vvb
the,the,d
poor,poor,j
woman,woman,n1
FALSTAFF,,
Come,come,vvb
hither,hither,av
hostess,hostess,n1
He,,
speaks,,
aside,,
to,,
the,,
Hostess,,
Enter,,
a,,
Messenger,,
Master,,
Gower,,
CHIEF,,
JUSTICE,,
Now,now,av
Master,master,n1
Gower,Gower,n1-nn
what,what,crq-q
news,news,n1
GOWER,,
The,the,d
King,king,n1
my,my,po
lord,lord,n1
and,and,cc
Harry,Harry,n1-nn
Prince,prince,n1
of,of,acp-p
Wales,Wales,n1-nn
Are,be,vvb
near,near,j
at,at,acp-p
hand,hand,n1
The,the,d
rest,rest,n1
the,the,d
paper,paper,n1
tells,tell,vvz
He,,
gives,,
the,,
Chief,,
Justice,,
a,,
paper,,
to,,
read,,
FALSTAFF,,
to,,
the,,
Hostess,,
As,as,acp-cs
I,i,pns
am,be,vvm
a,a,d
gentleman,gentleman,n1
HOSTESS,,
Faith,faith,n1
you,you,pn
said,say,vvd
so,so,av
before,before,acp-av
FALSTAFF,,
As,as,acp-cs
I,i,pns
am,be,vvm
a,a,d
gentleman,gentleman,n1
Come,come,vvb
No,no,d-x
more,more,d-c
words,word,n2
of,of,acp-p
it,it,pn
HOSTESS,,
By,by,acp-p
this,this,d
heavenly,heavenly,j
ground,ground,n1
I,i,pns
tread,tread,vvb
on,on,acp-av
I,i,pns
must,must,vmb
be,be,vvi
fain,fain,av_j
to,to,acp-cs
pawn,pawn,vvi
both,both,d
my,my,po
plate,plate,n1
and,and,cc
the,the,d
tapestry,tapestry,n1
of,of,acp-p
my,my,po
dining,dine,j_vg
chambers,chamber,n2
FALSTAFF,,
Glasses,glass,n2
glasses,glass,n2
is,be,vvz
the,the,d
only,only,av_j
drinking,drink,n1_vg
And,and,cc
for,for,acp-p
thy,thy,po
walls,wall,n2
a,a,d
pretty,pretty,j
slight,slight,j
drollery,drollery,n1
or,or,cc
the,the,d
story,story,n1
of,of,acp-p
the,the,d
Prodigal,prodigal,n1_j
or,or,cc
the,the,d
German,German,j-nn
hunting,hunt,vvg
in,in,acp-p
waterwork,water,n1
is,be,vvz
worth,worth,j
a,a,d
thousand,thousand,crd
of,of,acp-p
these,these,d
bed-hangers,bed-hanger,n2
and,and,cc
these,these,d
fly-bitten,fly-bitten,j
tapestries,tapestry,n2
Let,let,vvb
it,it,pn
be,be,vvi
ten,ten,crd
pound,pound,n1
if,if,cs
thou,thou,pns
canst,can,vm2
Come,come,vvb
an,an,cs
'twere,it|be,pn|vvd
not,not,xx
for,for,acp-p
thy,thy,po
humors,humour,n2
there's,there|be,acp-av|vvz
not,not,xx
a,a,d
better,better,j-c
wench,wench,n1
in,in,acp-p
England,England,n1-nn
Go,go,vvb
wash,wash,vvb
thy,thy,po
face,face,n1
and,and,cc
draw,draw,vvb
the,the,d
action,action,n1
Come,come,vvb
thou,thou,pns
must,must,vmb
not,not,xx
be,be,vvi
in,in,acp-p
this,this,d
humor,humour,n1
with,with,acp-p
me,i,pno
Dost,do,vv2
not,not,xx
know,know,vvb
me,i,pno
Come,come,vvb
come,come,vvb
I,i,pns
know,know,vvb
thou,thou,pns
wast,be,vvd2
set,set,vvn
on,on,acp-p
to,to,acp-p
this,this,d
HOSTESS,,
Pray,pray,vvb
thee,thou,pno
Sir,sir,n1
John,John,n1-nn
let,let,vvb
it,it,pn
be,be,vvi
but,but,acp-av
twenty,twenty,crd
nobles,noble,n2_j
I',in,acp-p
faith,faith,n1
I,i,pns
am,be,vvm
loath,loath,j
to,to,acp-cs
pawn,pawn,vvi
my,my,po
plate,plate,n1
so,so,av
God,God,n1-nn
save,save,vvb
me,i,pno
la,,n1
FALSTAFF,,
Let,let,vvb
it,it,pn
alone,alone,j
I'll,i|will,pns|vmb
make,make,vvi
other,other,d
shift,shift,n1
You'll,you|will,pn|vmb
be,be,vvi
a,a,d
fool,fool,n1
still,still,av
HOSTESS,,
Well,well,uh_mi
you,you,pn
shall,shall,vmb
have,have,vvi
it,it,pn
though,though,cs
I,i,pns
pawn,pawn,vvb
my,my,po
gown,gown,n1
I,i,pns
hope,hope,vvb
you'll,you|will,pn|vmb
come,come,vvi
to,to,acp-p
supper,supper,n1
You'll,you|will,pn|vmb
pay,pay,vvi
me,i,pno
all,all,d
together,together,av
FALSTAFF,,
Will,will,vmb
I,i,pns
live,live,vvi
Aside,,
to,,
Bardolph,,
Go,go,vvb
with,with,acp-p
her,she,pno
with,with,acp-p
her,she,pno
Hook,hook,vvb
on,on,acp-av
hook,hook,vvb
on,on,acp-av
HOSTESS,,
Will,will,vmb
you,you,pn
have,have,vvi
Doll,Doll,n1-nn
Tearsheet,Tearsheet,n1-nn
meet,meet,vvi
you,you,pn
at,at,acp-p
supper,supper,n1
FALSTAFF,,
No,no,d-x
more,more,d-c
words,word,n2
Let's,let|we,vvb|pno
have,have,vvi
her,she,pno
Hostess,,
Fang,,
Snare,,
Bardolph,,
Page,,
and,,
others,,
exit,,
CHIEF,,
JUSTICE,,
to,,
Gower,,
I,i,pns
have,have,vvb
heard,hear,vvn
better,better,j-c
news,news,n1
FALSTAFF,,
to,,
Chief,,
Justice,,
What's,what|be,crq-q|vvz
the,the,d
news,news,n1
my,my,po
good,good,j
lord,lord,n1
CHIEF,,
JUSTICE,,
to,,
Gower,,
Where,where,crq-q
lay,lie,vvd
the,the,d
King,king,n1
tonight,tonight,av
GOWER,,
At,at,acp-p
Basingstoke,Basingstoke,n1-nn
my,my,po
lord,lord,n1
FALSTAFF,,
to,,
Chief,,
Justice,,
I,i,pns
hope,hope,vvb
my,my,po
lord,lord,n1
all's,all|be,d|vvz
well,well,av
What,what,crq-q
is,be,vvz
the,the,d
news,news,n1
my,my,po
lord,lord,n1
CHIEF,,
JUSTICE,,
to,,
Gower,,
Come,come,vvb
all,all,d
his,his,po
forces,force,n2
back,back,av
GOWER,,
No,no,uh-x
Fifteen,fifteen,crd
hundred,hundred,crd
foot,foot,n1
five,five,crd
hundred,hundred,crd
horse,horse,n1
Are,be,vvb
marched,march,vvn
up,up,acp-p
to,to,acp-p
my,my,po
Lord,lord,n1
of,of,acp-p
Lancaster,Lancaster,n1-nn
Against,against,acp-p
Northumberland,Northumberland,n1-nn
and,and,cc
the,the,d
Archbishop,archbishop,n1
FALSTAFF,,
to,,
Chief,,
Justice,,
Comes,come,vvz
the,the,d
King,king,n1
back,back,av
from,from,acp-p
Wales,Wales,n1-nn
my,my,po
noble,noble,j
lord,lord,n1
CHIEF,,
JUSTICE,,
to,,
Gower,,
You,you,pn
shall,shall,vmb
have,have,vvi
letters,letter,n2
of,of,acp-p
me,i,pno
presently,present,av_j
Come,come,vvb
Go,go,vvb
along,along,acp-av
with,with,acp-p
me,i,pno
good,good,j
Master,master,n1
Gower,Gower,n1-nn
FALSTAFF,,
My,my,po
lord,lord,n1
CHIEF,,
JUSTICE,,
What's,what|be,crq-q|vvz
the,the,d
matter,matter,n1
FALSTAFF,,
Master,master,n1
Gower,Gower,n1-nn
shall,shall,vmb
I,i,pns
entreat,entreat,vvi
you,you,pn
with,with,acp-p
me,i,pno
to,to,acp-p
dinner,dinner,n1
GOWER,,
I,i,pns
must,must,vmb
wait,wait,vvi
upon,upon,acp-p
my,my,po
good,good,j
lord,lord,n1
here,here,av
I,i,pns
thank,thank,vvb
you,you,pn
good,good,j
Sir,sir,n1
John,John,n1-nn
CHIEF,,
JUSTICE,,
Sir,sir,n1
John,John,n1-nn
you,you,pn
loiter,loiter,vvb
here,here,av
too,too,av
long,long,av_j
being,be,vvg
you,you,pn
are,be,vvb
to,to,acp-cs
take,take,vvi
soldiers,soldier,n2
up,up,acp-av
in,in,acp-p
counties,county,n2
as,as,acp-cs
you,you,pn
go,go,vvb
FALSTAFF,,
Will,will,vmb
you,you,pn
sup,sup,vvi
with,with,acp-p
me,i,pno
Master,master,n1
Gower,Gower,n1-nn
CHIEF,,
JUSTICE,,
What,what,crq-q
foolish,foolish,j
master,master,n1
taught,teach,vvd
you,you,pn
these,these,d
manners,manner,n2
Sir,sir,n1
John,John,n1-nn
FALSTAFF,,
Master,master,n1
Gower,Gower,n1-nn
if,if,cs
they,they,pns
become,become,vvb
me,i,pno
not,not,xx
he,he,pns
was,be,vvd
a,a,d
fool,fool,n1
that,that,cs
taught,teach,vvd
them,they,pno
me,i,pno
This,this,d
is,be,vvz
the,the,d
right,right,j
fencing,fence,j_vg
grace,grace,n1
my,my,po
lord,lord,n1
tap,tap,n1
for,for,acp-p
tap,tap,n1
and,and,cc
so,so,av
part,part,vvb
fair,fair,j
CHIEF,,
JUSTICE,,
Now,now,av
the,the,d
Lord,lord,n1
lighten,lighten,vvb
thee,thou,pno
Thou,thou,pns
art,be,vv2
a,a,d
great,great,j
fool,fool,n1
They,,
separate,,
and,,
exit,,
Scene,,
2,,
Enter,,
the,,
Prince,,
and,,
Poins,,
PRINCE,,
Before,before,acp-p
God,God,n1-nn
I,i,pns
am,be,vvm
exceeding,exceed,av_vg
weary,weary,j
POINS,,
Is,be,vvz
't,it,pn
come,come,vvn
to,to,acp-p
that,that,d
I,i,pns
had,have,vvd
thought,think,vvn
weariness,weariness,n1
durst,dare,vvd
not,not,xx
have,have,vvb
attached,attach,vvn
one,one,crd
of,of,acp-p
so,so,av
high,high,j
blood,blood,n1
PRINCE,,
Faith,faith,n1
it,it,pn
does,do,vvz
me,i,pno
though,though,cs
it,it,pn
discolors,discolour,vvz
the,the,d
complexion,complexion,n1
of,of,acp-p
my,my,po
greatness,greatness,n1
to,to,acp-cs
acknowledge,acknowledge,vvi
it,it,pn
Doth,do,vvz
it,it,pn
not,not,xx
show,show,vvi
vilely,vile,av_j
in,in,acp-p
me,i,pno
to,to,acp-cs
desire,desire,vvi
small,small,j
beer,beer,n1
POINS,,
Why,why,crq-cs
a,a,d
prince,prince,n1
should,shall,vmd
not,not,xx
be,be,vvi
so,so,av
loosely,loose,av_j
studied,study,vvn
as,as,acp-cs
to,to,acp-p
remember,remember,vvb
so,so,av
weak,weak,j
a,a,d
composition,composition,n1
PRINCE,,
Belike,belike,av
then,then,av
my,my,po
appetite,appetite,n1
was,be,vvd
not,not,xx
princely,princely,j
got,get,vvn
for,for,acp-p
by,by,acp-p
my,my,po
troth,troth,n1
I,i,pns
do,do,vvb
now,now,av
remember,remember,vvi
the,the,d
poor,poor,j
creature,creature,n1
small,small,j
beer,beer,n1
But,but,acp-cc
indeed,indeed,av
these,these,d
humble,humble,j
considerations,consideration,n2
make,make,vvb
me,i,pno
out,out,av
of,of,acp-p
love,love,n1
with,with,acp-p
my,my,po
greatness,greatness,n1
What,what,crq-q
a,a,d
disgrace,disgrace,n1
is,be,vvz
it,it,pn
to,to,acp-p
me,i,pno
to,to,acp-cs
remember,remember,vvi
thy,thy,po
name,name,n1
or,or,cc
to,to,acp-cs
know,know,vvi
thy,thy,po
face,face,n1
tomorrow,tomorrow,av_n
or,or,cc
to,to,acp-cs
take,take,vvi
note,note,n1
how,how,crq-cs
many,many,d
pair,pair,n1
of,of,acp-p
silk,silk,n1
stockings,stocking,n2
thou,thou,pns
hast,have,vv2
with,with,acp-p
these,these,d
and,and,cc
those,those,d
that,that,cs
were,be,vvd
thy,thy,po
peach-colored,peach-coloured,j
ones,once,pi2
or,or,cc
to,to,acp-cs
bear,bear,vvi
the,the,d
inventory,inventory,n1
of,of,acp-p
thy,thy,po
shirts,shirt,n2
as,as,acp-p
one,one,pi
for,for,acp-p
superfluity,superfluity,n1
and,and,cc
another,another,d
for,for,acp-p
use,use,n1
But,but,acp-cc
that,that,cs
the,the,d
tennis-court,tennis-court,n1
keeper,keeper,n1
knows,know,vvz
better,better,j-c
than,than,cs
I,i,pns
for,for,acp-p
it,it,pn
is,be,vvz
a,a,d
low,low,j
ebb,ebb,n1
of,of,acp-p
linen,linen,n1
with,with,acp-p
thee,thou,pno
when,when,crq-cs
thou,thou,pns
keepest,keep,vv2
not,not,xx
racket,racket,n1
there,there,acp-av
as,as,acp-cs
thou,thou,pns
hast,have,vv2
not,not,xx
done,do,vvn
a,a,d
great,great,j
while,while,n1
because,because,acp-cs
the,the,d
rest,rest,n1
of,of,acp-p
the,the,d
low,low,j
countries,country,n2
have,have,vvb
made,make,vvn
a,a,d
shift,shift,n1
to,to,acp-cs
eat,eat,vvi
up,up,acp-av
thy,thy,po
holland,holland,n1
and,and,cc
God,God,n1-nn
knows,know,vvz
whether,whether,cs
those,those,d
that,that,cs
bawl,bawl,vvb
out,out,av
the,the,d
ruins,ruin,n2
of,of,acp-p
thy,thy,po
linen,linen,n1
shall,shall,vmb
inherit,inherit,vvi
His,his,po
kingdom,kingdom,n1
but,but,acp-cc
the,the,d
midwives,midwife,n2
say,say,vvb
the,the,d
children,child,n2
are,be,vvb
not,not,xx
in,in,acp-p
the,the,d
fault,fault,n1
whereupon,whereupon,crq-cs
the,the,d
world,world,n1
increases,increase,vvz
and,and,cc
kindreds,kindred,n2
are,be,vvb
mightily,mighty,av_j
strengthened,strengthen,vvn
POINS,,
How,how,crq-cs
ill,ill,av_j
it,it,pn
follows,follow,vvz
after,after,acp-cs
you,you,pn
have,have,vvb
labored,labour,vvn
so,so,av
hard,hard,av_j
you,you,pn
